0,-5.8832e-05,20,-0.32484
0.51515,-5.8454e-05,19.992,-0.31832
1.0303,-5.8077e-05,19.983,-0.31193
1.5455,-5.77e-05,19.975,-0.30545
2.0606,-5.7323e-05,19.968,-0.29904
2.5758,-5.6945e-05,19.96,-0.29254
3.0909,-5.6568e-05,19.952,-0.28614
3.6061,-5.6191e-05,19.945,-0.27962
4.1212,-5.5814e-05,19.938,-0.27324
4.6364,-5.5437e-05,19.931,-0.26669
5.1515,-5.5059e-05,19.924,-0.26019
5.688,-5.4666e-05,19.917,-0.25336
6.2245,-5.4274e-05,19.91,-0.24674
6.761,-5.3881e-05,19.903,-0.23989
7.2975,-5.3488e-05,19.897,-0.23327
7.834,-5.3095e-05,19.89,-0.22643
8.3705,-5.2702e-05,19.884,-0.21978
8.907,-5.2309e-05,19.878,-0.21296
9.4435,-5.1916e-05,19.873,-0.20627
9.98,-5.1523e-05,19.867,-0.19951
10.517,-5.1131e-05,19.862,-0.19287
11.034,-5.0752e-05,19.857,-0.18641
11.551,-5.0373e-05,19.852,-0.17984
12.068,-4.9995e-05,19.847,-0.17342
12.585,-4.9616e-05,19.843,-0.16681
13.102,-4.9237e-05,19.838,-0.16043
13.619,-4.8859e-05,19.834,-0.15378
14.136,-4.848e-05,19.83,-0.14743
14.653,-4.8102e-05,19.826,-0.14075
15.17,-4.7723e-05,19.823,-0.13443
15.687,-4.7344e-05,19.819,-0.12772
16.201,-4.6968e-05,19.816,-0.12147
16.716,-4.6591e-05,19.813,-0.11474
17.23,-4.6214e-05,19.81,-0.10852
17.745,-4.5837e-05,19.807,-0.10176
18.259,-4.546e-05,19.804,-0.095566
18.774,-4.5084e-05,19.802,-0.088775
19.289,-4.4707e-05,19.799,-0.08261
19.803,-4.433e-05,19.797,-0.075789
20.318,-4.3953e-05,19.795,-0.069651
20.832,-4.3576e-05,19.793,-0.062765
21.354,-4.3194e-05,19.792,-0.056539
21.876,-4.2812e-05,19.79,-0.049627
22.397,-4.243e-05,19.789,-0.043353
22.919,-4.2048e-05,19.788,-0.03654
23.44,-4.1666e-05,19.787,-0.030096
23.962,-4.1284e-05,19.786,-0.023663
24.484,-4.0902e-05,19.785,-0.016552
25.005,-4.052e-05,19.785,-0.0099354
25.527,-4.0138e-05,19.785,-0.0040129
26.049,-3.9756e-05,19.785,0.0038805
26.568,-3.9376e-05,19.785,0.0078087
27.088,-3.8995e-05,19.785,0.016269
27.608,-3.8614e-05,19.785,0.022404
28.128,-3.8234e-05,19.786,0.029413
28.648,-3.7853e-05,19.787,0.035381
29.168,-3.7472e-05,19.788,0.042492
29.688,-3.7092e-05,19.789,0.048506
30.207,-3.6711e-05,19.79,0.055567
30.727,-2.8182e-05,19.792,0.06165
31.247,-1.9653e-05,19.793,0.068654
31.769,-1.1093e-05,19.795,0.074834
32.29,-2.5326e-06,19.797,0.081776
32.812,6.0275e-06,19.799,0.088028
33.334,1.4588e-05,19.801,0.094897
33.856,2.3148e-05,19.804,0.10122
34.377,3.1708e-05,19.807,0.10802
34.899,4.0268e-05,19.809,0.11441
35.421,4.8828e-05,19.812,0.12113
35.942,5.7388e-05,19.816,0.1276
36.464,6.5948e-05,19.819,0.13416
36.97,7.425e-05,19.822,0.14047
37.476,8.2551e-05,19.826,0.1469
37.982,9.0853e-05,19.83,0.15324
38.488,9.9155e-05,19.834,0.15964
38.994,0.00010746,19.838,0.16599
39.5,0.00011576,19.842,0.17238
40.006,0.00012406,19.846,0.17875
40.512,0.00013236,19.851,0.18511
41.018,0.00014066,19.856,0.1915
41.524,0.00014897,19.861,0.19789
42.037,0.00015739,19.866,0.20438
42.551,0.00016581,19.871,0.2108
43.064,0.00017424,19.876,0.21731
43.577,0.00018266,19.882,0.22371
44.091,0.00019108,19.888,0.23024
44.604,0.00019951,19.894,0.23661
45.118,0.00020793,19.9,0.24315
45.631,0.00021636,19.906,0.24952
46.145,0.00022478,19.913,0.25606
46.658,0.0002332,19.919,0.26252
47.189,0.00024192,19.926,0.26929
47.72,0.00025063,19.933,0.2781
48.251,0.00025934,19.941,0.28673
48.782,0.00026805,19.948,0.26395
49.313,0.00027676,19.955,0.24406
49.844,0.00028548,19.962,0.22424
50.375,0.00029419,19.968,0.20588
50.906,0.0003029,19.973,0.18626
51.437,0.00031161,19.978,0.1676
51.968,0.00032033,19.983,0.14887
52.473,0.00032861,19.986,0.13082
52.978,0.0003369,19.99,0.11281
53.483,0.00034519,19.993,0.094459
53.988,0.00035348,19.995,0.077063
54.494,0.00036177,19.997,0.057781
54.999,0.00037006,19.998,0.042072
55.504,0.00037834,19.999,0.020215
56.009,0.00038663,20,-0.0025238
56.514,0.00039492,20,-0.0065311
57.019,0.00040321,20,-0.030869
57.532,0.00041163,19.999,-0.051965
58.046,0.00042005,19.998,-0.069116
58.559,0.00042846,19.996,-0.08718
59.072,0.00043688,19.994,-0.10609
59.585,0.0004453,19.991,-0.12371
60.098,0.00045372,19.988,-0.14291
60.611,0.00046214,19.984,-0.16042
61.124,0.00047056,19.98,-0.17969
61.637,0.00047897,19.975,-0.1972
62.15,0.00048739,19.97,-0.21649
62.665,0.00049584,19.965,-0.2341
63.18,0.00050429,19.959,-0.2534
63.694,0.00051273,19.952,-0.27106
64.209,0.00052118,19.945,-0.29033
64.724,0.00052962,19.938,-0.30805
65.239,0.00053807,19.93,-0.32727
65.754,0.00054652,19.921,-0.34507
66.268,0.00055496,19.912,-0.36423
66.783,0.00056341,19.903,-0.38212
67.298,0.00057185,19.893,-0.40165
67.837,0.0005807,19.882,-0.42056
