0.0999999999999971, -0.00151429731696772, 22432.3283094352
0.200000000000001, -0.00150983946495073, 22432.3283094367
0.299999999999996, -0.00150538161965721, 22432.362142615
0.399999999999995, -0.00150092376141832, 22432.2970002969
0.499999999999997, -0.00149646591315808, 22432.3472137691
0.599999999999997, -0.00149200806039474, 22432.3245537333
0.699999999999997, -0.00148755021187234, 22432.3458945536
0.799999999999998, -0.00148309235053348, 22432.281401012
0.899999999999995, -0.00147863450762866, 22432.3741628207
0.999999999999999, -0.00147417665207607, 22432.3105179811
1.1, -0.00146971879532894, 22432.3045069539
1.19999999999999, -0.0014652609540493, 22432.3823409134
1.3, -0.00146080309482384, 22432.2920358018
1.4, -0.00145634524581692, 22432.343456399
1.49999999999999, -0.00145188739275979, 22432.3230753532
1.6, -0.00144742954171428, 22432.3331980177
1.7, -0.00144297168693397, 22432.3144041589
1.8, -0.00143851383693645, 22432.3384716029
1.89999999999999, -0.00143405598903486, 22432.3490185297
2, -0.00142959812927161, 22432.2893296009
2.1, -0.00142514027736873, 22432.3288836487
2.2, -0.00142068243363254, 22432.3699792728
2.3, -0.00141622457525908, 22432.2963231296
2.4, -0.00141176672816989, 22432.3531066134
2.5, -0.00140730886655892, 22432.2800317355
2.6, -0.00140285102495848, 22432.3807266123
2.7, -0.00139839316939586, 22432.3104675075
2.79999999999999, -0.00139393531659538, 22432.3243668392
2.9, -0.00138947746163653, 22432.3135057339
3, -0.00138501961281946, 22432.3444117438
3.09999999999999, -0.00138056176447743, 22432.3468021906
3.2, -0.00137610390852359, 22432.3084988584
3.3, -0.00137164605644221, 22432.3279854198
3.4, -0.00136718820243345, 22432.3182866673
3.5, -0.00136273035253237, 22432.3389568974
3.6, -0.0013582724956102, 22432.3036261385
3.7, -0.00135381465443541, 22432.3828685329
3.79999999999999, -0.00134935679778841, 22432.3050108137
3.9, -0.00134489894032866, 22432.3009209943
4, -0.00134044109061823, 22432.3399162681
4.1, -0.00133598324316817, 22432.351290678
4.2, -0.00133152538388307, 22432.2917356855
4.3, -0.00132706753860447, 22432.3622176958
4.39999999999999, -0.0013226096818416, 22432.3044277474
4.5, -0.00131815183108721, 22432.3346629604
4.6, -0.0013136939805859, 22432.3359364816
4.7, -0.00130923612505749, 22432.3106396566
4.8, -0.00130477827294404, 22432.3278240392
4.89999999999999, -0.00130032042477842, 22432.3476899042
4.99999999999999, -0.00129586257211855, 22432.3250744049
5.1, -0.00129140471513321, 22432.3033082631
5.2, -0.00128694686559524, 22432.3407841036
5.29999999999999, -0.00128248901192269, 22432.3199785038
5.4, -0.0012780311663591, 22432.360783597
5.5, -0.00127357330869852, 22432.2999103991
5.6, -0.00126911545362691, 22432.3129383131
5.69999999999999, -0.00126465760694847, 22432.3551735485
5.8, -0.00126019974936319, 22432.300289317
5.9, -0.001255741903302, 22432.3582796181
5.99999999999999, -0.00125128404380699, 22432.2906794009
6.09999999999999, -0.00124682619943313, 22432.366770447
6.19999999999999, -0.00124236834505832, 22432.316444671
6.3, -0.00123791048910697, 22432.3085113879
6.4, -0.00123345263793398, 22432.3325565237
6.49999999999999, -0.00122899478856837, 22432.3416514336
6.59999999999999, -0.00122453693303426, 22432.310610972
6.69999999999999, -0.00122007908289576, 22432.3377621773
6.79999999999999, -0.00121562122712618, 22432.3094260676
6.89999999999999, -0.00121116338288952, 22432.3674608523
6.99999999999999, -0.00120670552227923, 22432.2850672305
7.1, -0.00120224767096369, 22432.3318392004
7.2, -0.00119778982090931, 22432.3381854773
7.29999999999999, -0.00119333196933607, 22432.3305424246
7.4, -0.00118887411395249, 22432.3113684552
7.49999999999999, -0.00118441626903157, 22432.3640175786
7.59999999999999, -0.00117995840669784, 22432.2763947549
7.69999999999999, -0.00117550056121728, 22432.3612014115
7.8, -0.00117104270172121, 22432.2906740706
7.89999999999999, -0.00116658485686671, 22432.3643518111
7.99999999999999, -0.00116212700418721, 22432.3249756243
8.1, -0.00115766914438896, 22432.2891534781
8.2, -0.00115321129727392, 22432.3529765335
8.29999999999999, -0.00114875344609088, 22432.3325059484
8.39999999999999, -0.00114429559728361, 22432.3444610588
8.5, -0.00113983773105921, 22432.2568166501
8.59999999999999, -0.00113537989016114, 22432.3842610189
8.69999999999999, -0.00113092203844494, 22432.3298230393
8.79999999999999, -0.00112646418159505, 22432.3039898566
8.9, -0.00112200632577094, 22432.3091516707
9, -0.00111754847998321, 22432.3596556983
9.1, -0.00111309062454098, 22432.3110733214
9.19999999999999, -0.00110863277376599, 22432.3345592957
9.29999999999999, -0.00110417492015318, 22432.3202791229
9.39999999999999, -0.00109971706925377, 22432.3339332042
9.49999999999999, -0.001095259213043, 22432.307205962
9.59999999999999, -0.00109080136034934, 22432.3249043695
9.69999999999999, -0.0010863435175988, 22432.3749391759
9.79999999999999, -0.00108188565030337, 22432.2514271603
9.9, -0.00107742780821883, 22432.3782905661
9.99999999999999, -0.00107296995379747, 22432.3162104258
10.1, -0.00106851209944264, 22432.3165452148
10.2, -0.00106405425098973, 22432.3462442331
10.3, -0.00105959639456535, 22432.3061310592
10.4, -0.00105513854212885, 22432.3261984229
10.5, -0.00105068068823123, 22432.3188459338
10.6, -0.00104622283909863, 22432.3428239654
10.7, -0.00104176498657313, 22432.3257505656
10.8, -0.00103730713102336, 22432.310532171
10.9, -0.00103284928137989, 22432.3402532168
11, -0.00102839142696691, 22432.316252596
11.1, -0.00102393357611988, 22432.3341967853
11.2, -0.00101947572148912, 22432.3151567079
11.3, -0.00101501786865248, 22432.324184882
11.4, -0.00101056002398699, 22432.3653029327
11.5, -0.00100610215651749, 22432.2505512289
11.6, -0.00100164431807365, 22432.396611004
11.7, -0.000997186457558504, 22432.2855460017
11.8, -0.000992728607053078, 22432.3359157696
11.9, -0.000988270752519701, 22432.3156467479
12, -0.000983812906046481, 22432.3562062401
12.1, -0.000979355050704719, 22432.3115788841
12.2, -0.000974897193106974, 22432.3002265896
12.3, -0.00097043934458197, 22432.3458814501
12.4, -0.000965981497344733, 22432.3523616257
12.5, -0.000961523631877602, 22432.2606272727
12.6, -0.000957065788481658, 22432.3716914292
12.7, -0.000952607936354843, 22432.327756786
12.8, -0.000948150078841203, 22432.3006498133
12.9, -0.000943692227673551, 22432.3325833847
13, -0.000939234377767028, 22432.338929508
13.1, -0.000934776523948043, 22432.3192416317
13.2, -0.000930318669476245, 22432.3159566194
13.3, -0.000925860814764607, 22432.3147497236
13.4, -0.00092140296890358, 22432.3592868596
13.5, -0.000916945112477576, 22432.3061228871
13.6, -0.0009124872604836, 22432.328425244
13.7, -0.000908029404235218, 22432.3070166955
13.8, -0.000903571556255685, 22432.3486263159
13.9, -0.000899113705305142, 22432.3336758979
14, -0.000894655843643169, 22432.2797750839
14.1, -0.00089019799983799, 22432.369632113
14.2, -0.00088574014340726, 22432.3060991053
14.3, -0.000881282286261544, 22432.3025012369
14.4, -0.00087682444571581, 22432.386034017
